time,daily_max,daily_min,latitude,longitude,number,step,surface
1983-02-12,35.56952,23.127502,4.0,-73.0,0,0 days,0.0
1983-02-13,37.168365,23.249481,4.0,-73.0,0,0 days,0.0
1983-02-14,35.397552,24.581207,4.0,-73.0,0,0 days,0.0
1983-02-15,35.263336,24.74405,4.0,-73.0,0,0 days,0.0
1983-02-16,37.998016,24.463226,4.0,-73.0,0,0 days,0.0
1983-02-17,36.496185,23.811157,4.0,-73.0,0,0 days,0.0
1983-02-18,34.22159,24.581268,4.0,-73.0,0,0 days,0.0
1983-02-19,32.572235,23.703247,4.0,-73.0,0,0 days,0.0
1983-02-20,32.102325,23.325958,4.0,-73.0,0,0 days,0.0
1983-02-21,29.583405,23.318909,4.0,-73.0,0,0 days,0.0
1983-02-22,32.46982,22.677399,4.0,-73.0,0,0 days,0.0
1983-02-23,31.165802,22.437286,4.0,-73.0,0,0 days,0.0
1983-02-24,30.703156,22.493378,4.0,-73.0,0,0 days,0.0
1983-02-25,28.960052,23.059845,4.0,-73.0,0,0 days,0.0
1983-02-26,32.15576,23.62793,4.0,-73.0,0,0 days,0.0
1983-02-27,33.49344,24.264954,4.0,-73.0,0,0 days,0.0
1983-02-28,30.39914,23.514526,4.0,-73.0,0,0 days,0.0
1983-03-01,31.078705,22.972046,4.0,-73.0,0,0 days,0.0
1983-03-02,32.9086,24.33548,4.0,-73.0,0,0 days,0.0
1983-03-03,33.16696,24.788788,4.0,-73.0,0,0 days,0.0
1983-03-04,32.648132,24.881714,4.0,-73.0,0,0 days,0.0
1983-03-05,31.864594,22.813263,4.0,-73.0,0,0 days,0.0
1983-03-06,33.308258,23.610382,4.0,-73.0,0,0 days,0.0
1983-03-07,33.58786,23.636932,4.0,-73.0,0,0 days,0.0
1983-03-08,34.03485,22.730682,4.0,-73.0,0,0 days,0.0
1983-03-09,33.77545,23.526184,4.0,-73.0,0,0 days,0.0
1983-03-10,33.13336,24.322418,4.0,-73.0,0,0 days,0.0
1983-03-11,33.521515,24.421967,4.0,-73.0,0,0 days,0.0
1983-03-12,32.980927,24.451263,4.0,-73.0,0,0 days,0.0
1983-03-13,33.319244,22.656189,4.0,-73.0,0,0 days,0.0
1983-03-14,25.179108,22.4982,4.0,-73.0,0,0 days,0.0
1983-03-15,30.809967,22.649078,4.0,-73.0,0,0 days,0.0
1983-03-16,32.569183,24.081726,4.0,-73.0,0,0 days,0.0
1983-03-17,33.26364,23.34317,4.0,-73.0,0,0 days,0.0
1983-03-18,35.24585,23.07016,4.0,-73.0,0,0 days,0.0
1983-03-19,32.554413,25.689484,4.0,-73.0,0,0 days,0.0
1983-03-20,32.260834,23.63095,4.0,-73.0,0,0 days,0.0
1983-03-21,29.088287,22.928955,4.0,-73.0,0,0 days,0.0
1983-03-22,32.5242,22.862213,4.0,-73.0,0,0 days,0.0
1983-03-23,30.770416,23.032898,4.0,-73.0,0,0 days,0.0
1983-03-24,29.194183,21.393433,4.0,-73.0,0,0 days,0.0
1983-03-25,31.431122,22.376343,4.0,-73.0,0,0 days,0.0
1983-03-26,32.498444,24.112762,4.0,-73.0,0,0 days,0.0
1983-03-27,29.954071,23.819489,4.0,-73.0,0,0 days,0.0
1983-03-28,32.26657,23.322266,4.0,-73.0,0,0 days,0.0
1983-03-29,33.16217,22.871887,4.0,-73.0,0,0 days,0.0
1983-03-30,33.218323,21.810486,4.0,-73.0,0,0 days,0.0
1983-03-31,33.423126,20.992157,4.0,-73.0,0,0 days,0.0
1983-04-01,32.34549,22.41513,4.0,-73.0,0,0 days,0.0
1983-04-02,31.426666,23.936798,4.0,-73.0,0,0 days,0.0
1983-04-03,30.8685,22.755981,4.0,-73.0,0,0 days,0.0
1983-04-04,32.085968,22.486603,4.0,-73.0,0,0 days,0.0
1983-04-05,29.128632,22.15628,4.0,-73.0,0,0 days,0.0
1983-04-06,31.78714,22.548004,4.0,-73.0,0,0 days,0.0
1983-04-07,29.718048,22.871948,4.0,-73.0,0,0 days,0.0
1983-04-08,26.766815,22.631165,4.0,-73.0,0,0 days,0.0
1983-04-09,28.370087,23.891052,4.0,-73.0,0,0 days,0.0
1983-04-10,28.718323,23.46817,4.0,-73.0,0,0 days,0.0
1983-04-11,29.536133,22.839935,4.0,-73.0,0,0 days,0.0
1983-04-12,32.169342,23.787384,4.0,-73.0,0,0 days,0.0
1983-04-13,30.009674,23.158356,4.0,-73.0,0,0 days,0.0
1983-04-14,29.444122,23.755829,4.0,-73.0,0,0 days,0.0
1983-04-15,31.349518,22.75827,4.0,-73.0,0,0 days,0.0
1983-04-16,31.241486,22.96933,4.0,-73.0,0,0 days,0.0
1983-04-17,31.174164,22.778717,4.0,-73.0,0,0 days,0.0
1983-04-18,30.18283,23.259094,4.0,-73.0,0,0 days,0.0
1983-04-19,30.918732,23.60791,4.0,-73.0,0,0 days,0.0
1983-04-20,32.264557,24.189331,4.0,-73.0,0,0 days,0.0
1983-04-21,27.178558,23.013641,4.0,-73.0,0,0 days,0.0
1983-04-22,31.676117,21.588318,4.0,-73.0,0,0 days,0.0
1983-04-23,31.700165,21.37735,4.0,-73.0,0,0 days,0.0
1983-04-24,29.759064,23.244598,4.0,-73.0,0,0 days,0.0
1983-04-25,31.58017,23.234161,4.0,-73.0,0,0 days,0.0
1983-04-26,29.41507,23.811249,4.0,-73.0,0,0 days,0.0
1983-04-27,30.119171,22.85379,4.0,-73.0,0,0 days,0.0
1983-04-28,31.185394,23.647614,4.0,-73.0,0,0 days,0.0
1983-04-29,31.886505,23.09909,4.0,-73.0,0,0 days,0.0
1983-04-30,29.959076,23.42212,4.0,-73.0,0,0 days,0.0
1983-05-01,30.893555,23.346497,4.0,-73.0,0,0 days,0.0
1983-05-02,30.903534,23.666779,4.0,-73.0,0,0 days,0.0
1983-05-03,32.518158,23.159485,4.0,-73.0,0,0 days,0.0
1983-05-04,30.911469,22.165375,4.0,-73.0,0,0 days,0.0
1983-05-05,32.01718,23.12143,4.0,-73.0,0,0 days,0.0
1983-05-06,31.256134,22.919495,4.0,-73.0,0,0 days,0.0
1983-05-07,28.889069,23.281494,4.0,-73.0,0,0 days,0.0
1983-05-08,32.255157,22.35733,4.0,-73.0,0,0 days,0.0
1983-05-09,30.087372,21.786224,4.0,-73.0,0,0 days,0.0
1983-05-10,28.855377,23.551392,4.0,-73.0,0,0 days,0.0
1983-05-11,28.421417,23.948273,4.0,-73.0,0,0 days,0.0
1983-05-12,30.034302,22.420135,4.0,-73.0,0,0 days,0.0
1983-05-13,31.264465,23.69165,4.0,-73.0,0,0 days,0.0
1983-05-14,30.648407,22.436798,4.0,-73.0,0,0 days,0.0
1983-05-15,31.285065,22.749298,4.0,-73.0,0,0 days,0.0
1983-05-16,29.292542,23.546112,4.0,-73.0,0,0 days,0.0
1983-05-17,31.816193,23.56601,4.0,-73.0,0,0 days,0.0
1983-05-18,29.18155,23.475891,4.0,-73.0,0,0 days,0.0
1983-05-19,29.19986,23.526367,4.0,-73.0,0,0 days,0.0
1983-05-20,29.249786,23.995087,4.0,-73.0,0,0 days,0.0
1983-05-21,28.793365,23.38144,4.0,-73.0,0,0 days,0.0
1983-05-22,30.491302,23.128418,4.0,-73.0,0,0 days,0.0
1983-05-23,31.273987,23.377838,4.0,-73.0,0,0 days,0.0
1983-05-24,29.847046,23.279114,4.0,-73.0,0,0 days,0.0
1983-05-25,30.915619,23.348083,4.0,-73.0,0,0 days,0.0
1983-05-26,30.511993,23.778992,4.0,-73.0,0,0 days,0.0
1983-05-27,30.480743,23.240051,4.0,-73.0,0,0 days,0.0
1983-05-28,29.943878,23.68042,4.0,-73.0,0,0 days,0.0
1983-05-29,28.258392,23.280304,4.0,-73.0,0,0 days,0.0
1983-05-30,30.720703,23.598145,4.0,-73.0,0,0 days,0.0
1983-05-31,31.272705,22.115784,4.0,-73.0,0,0 days,0.0
1983-06-01,25.753387,23.025055,4.0,-73.0,0,0 days,0.0
1983-06-02,30.12973,22.883453,4.0,-73.0,0,0 days,0.0
1983-06-03,28.703827,22.763214,4.0,-73.0,0,0 days,0.0
1983-06-04,27.347534,22.591888,4.0,-73.0,0,0 days,0.0
1983-06-05,28.118134,22.757172,4.0,-73.0,0,0 days,0.0
1983-06-06,28.169525,21.465912,4.0,-73.0,0,0 days,0.0
1983-06-07,28.169647,21.041962,4.0,-73.0,0,0 days,0.0
1983-06-08,29.602448,22.572174,4.0,-73.0,0,0 days,0.0
1983-06-09,30.968048,21.950134,4.0,-73.0,0,0 days,0.0
1983-06-10,28.418,22.16687,4.0,-73.0,0,0 days,0.0
1983-06-11,28.621674,22.74472,4.0,-73.0,0,0 days,0.0
1983-06-12,30.77069,21.505707,4.0,-73.0,0,0 days,0.0
1983-06-13,31.10141,22.668488,4.0,-73.0,0,0 days,0.0
1983-06-14,28.563446,22.45462,4.0,-73.0,0,0 days,0.0
1983-06-15,27.840057,23.25061,4.0,-73.0,0,0 days,0.0
1983-06-16,29.364716,22.425507,4.0,-73.0,0,0 days,0.0
1983-06-17,27.233337,22.242767,4.0,-73.0,0,0 days,0.0
1983-06-18,29.529022,20.6846,4.0,-73.0,0,0 days,0.0
1983-06-19,29.235107,21.53833,4.0,-73.0,0,0 days,0.0
1983-06-20,29.012115,23.026642,4.0,-73.0,0,0 days,0.0
1983-06-21,28.081146,22.785309,4.0,-73.0,0,0 days,0.0
1983-06-22,29.79953,22.165405,4.0,-73.0,0,0 days,0.0
1983-06-23,29.144806,21.814972,4.0,-73.0,0,0 days,0.0
1983-06-24,30.235016,22.55655,4.0,-73.0,0,0 days,0.0
1983-06-25,28.791107,20.343048,4.0,-73.0,0,0 days,0.0
1983-06-26,29.486237,21.693085,4.0,-73.0,0,0 days,0.0
1983-06-27,30.211395,22.28891,4.0,-73.0,0,0 days,0.0
1983-06-28,27.21988,21.828888,4.0,-73.0,0,0 days,0.0
1983-06-29,23.616547,21.337677,4.0,-73.0,0,0 days,0.0
1983-06-30,28.269836,20.579681,4.0,-73.0,0,0 days,0.0
1983-07-01,28.77243,21.73642,4.0,-73.0,0,0 days,0.0
1983-07-02,30.889679,22.007416,4.0,-73.0,0,0 days,0.0
1983-07-03,29.840973,21.879242,4.0,-73.0,0,0 days,0.0
1983-07-04,27.989105,22.268005,4.0,-73.0,0,0 days,0.0
1983-07-05,29.503357,21.68039,4.0,-73.0,0,0 days,0.0
1983-07-06,29.929565,21.787903,4.0,-73.0,0,0 days,0.0
1983-07-07,31.14029,22.28128,4.0,-73.0,0,0 days,0.0
1983-07-08,26.933624,22.903778,4.0,-73.0,0,0 days,0.0
1983-07-09,28.902191,22.216705,4.0,-73.0,0,0 days,0.0
1983-07-10,29.961395,21.867432,4.0,-73.0,0,0 days,0.0
1983-07-11,30.167389,22.70108,4.0,-73.0,0,0 days,0.0
1983-07-12,30.14975,22.415253,4.0,-73.0,0,0 days,0.0
1983-07-13,30.368256,21.483673,4.0,-73.0,0,0 days,0.0
1983-07-14,29.724274,21.587982,4.0,-73.0,0,0 days,0.0
1983-07-15,26.8497,21.533356,4.0,-73.0,0,0 days,0.0
1983-07-16,28.830475,21.80185,4.0,-73.0,0,0 days,0.0
1983-07-17,28.440094,22.073242,4.0,-73.0,0,0 days,0.0
1983-07-18,27.722382,22.074402,4.0,-73.0,0,0 days,0.0
1983-07-19,27.318817,21.6745,4.0,-73.0,0,0 days,0.0
1983-07-20,24.364105,22.02246,4.0,-73.0,0,0 days,0.0
1983-07-21,27.436127,21.564545,4.0,-73.0,0,0 days,0.0
1983-07-22,27.351105,22.12497,4.0,-73.0,0,0 days,0.0
1983-07-23,27.73648,21.573822,4.0,-73.0,0,0 days,0.0
1983-07-24,29.211395,21.867218,4.0,-73.0,0,0 days,0.0
1983-07-25,29.187225,21.865967,4.0,-73.0,0,0 days,0.0
1983-07-26,28.624115,21.394012,4.0,-73.0,0,0 days,0.0
1983-07-27,28.958496,21.917358,4.0,-73.0,0,0 days,0.0
1983-07-28,28.76828,22.25235,4.0,-73.0,0,0 days,0.0
1983-07-29,29.261627,21.83313,4.0,-73.0,0,0 days,0.0
1983-07-30,26.68927,21.985687,4.0,-73.0,0,0 days,0.0
1983-07-31,26.618439,21.796417,4.0,-73.0,0,0 days,0.0
1983-08-01,28.265594,22.19046,4.0,-73.0,0,0 days,0.0
1983-08-02,28.55716,22.48349,4.0,-73.0,0,0 days,0.0
1983-08-03,28.233612,22.30774,4.0,-73.0,0,0 days,0.0
1983-08-04,27.64096,21.837189,4.0,-73.0,0,0 days,0.0
1983-08-05,27.61316,21.540985,4.0,-73.0,0,0 days,0.0
1983-08-06,28.60379,22.024353,4.0,-73.0,0,0 days,0.0
1983-08-07,26.19516,21.62564,4.0,-73.0,0,0 days,0.0
1983-08-08,29.645874,21.032928,4.0,-73.0,0,0 days,0.0
1983-08-09,28.577179,21.940155,4.0,-73.0,0,0 days,0.0
1983-08-10,29.29248,21.593536,4.0,-73.0,0,0 days,0.0
1983-08-11,28.965576,22.078339,4.0,-73.0,0,0 days,0.0
1983-08-12,29.407501,22.106781,4.0,-73.0,0,0 days,0.0
1983-08-13,30.546051,22.522125,4.0,-73.0,0,0 days,0.0
1983-08-14,30.852753,22.276642,4.0,-73.0,0,0 days,0.0
1983-08-15,29.507812,22.805145,4.0,-73.0,0,0 days,0.0
1983-08-16,29.342804,22.09317,4.0,-73.0,0,0 days,0.0
1983-08-17,29.754639,22.106659,4.0,-73.0,0,0 days,0.0
1983-08-18,29.973663,22.26587,4.0,-73.0,0,0 days,0.0
1983-08-19,29.750397,21.801117,4.0,-73.0,0,0 days,0.0
1983-08-20,28.597076,20.541504,4.0,-73.0,0,0 days,0.0
1983-08-21,28.729095,22.554413,4.0,-73.0,0,0 days,0.0
1983-08-22,28.071014,22.59616,4.0,-73.0,0,0 days,0.0
1983-08-23,28.971954,22.27887,4.0,-73.0,0,0 days,0.0
1983-08-24,29.294525,21.856934,4.0,-73.0,0,0 days,0.0
1983-08-25,29.628662,21.212006,4.0,-73.0,0,0 days,0.0
1983-08-26,29.594025,21.925446,4.0,-73.0,0,0 days,0.0
1983-08-27,30.311554,21.580933,4.0,-73.0,0,0 days,0.0
1983-08-28,27.1893,22.483978,4.0,-73.0,0,0 days,0.0
1983-08-29,29.063324,21.762787,4.0,-73.0,0,0 days,0.0
1983-08-30,29.621918,22.529755,4.0,-73.0,0,0 days,0.0
1983-08-31,31.083008,21.896484,4.0,-73.0,0,0 days,0.0
1983-09-01,30.314178,22.88977,4.0,-73.0,0,0 days,0.0
1983-09-02,28.683746,22.35379,4.0,-73.0,0,0 days,0.0
1983-09-03,30.075714,21.776855,4.0,-73.0,0,0 days,0.0
1983-09-04,26.673157,20.58496,4.0,-73.0,0,0 days,0.0
1983-09-05,29.193756,21.565552,4.0,-73.0,0,0 days,0.0
1983-09-06,29.07602,22.918549,4.0,-73.0,0,0 days,0.0
1983-09-07,30.100098,22.544952,4.0,-73.0,0,0 days,0.0
1983-09-08,28.163391,21.997253,4.0,-73.0,0,0 days,0.0
1983-09-09,28.754303,22.412811,4.0,-73.0,0,0 days,0.0
1983-09-10,27.760529,21.175293,4.0,-73.0,0,0 days,0.0
1983-09-11,29.872223,20.620789,4.0,-73.0,0,0 days,0.0
1983-09-12,28.953339,21.751495,4.0,-73.0,0,0 days,0.0
1983-09-13,27.379974,21.929749,4.0,-73.0,0,0 days,0.0
1983-09-14,29.4646,21.415497,4.0,-73.0,0,0 days,0.0
1983-09-15,29.196686,22.38385,4.0,-73.0,0,0 days,0.0
1983-09-16,28.364868,22.071625,4.0,-73.0,0,0 days,0.0
1983-09-17,29.487885,22.170807,4.0,-73.0,0,0 days,0.0
1983-09-18,30.673187,22.196838,4.0,-73.0,0,0 days,0.0
1983-09-19,28.814362,22.64981,4.0,-73.0,0,0 days,0.0
1983-09-20,29.086761,21.27893,4.0,-73.0,0,0 days,0.0
1983-09-21,29.790314,21.660675,4.0,-73.0,0,0 days,0.0
1983-09-22,29.185608,21.733856,4.0,-73.0,0,0 days,0.0
1983-09-23,30.25711,20.713837,4.0,-73.0,0,0 days,0.0
1983-09-24,29.158691,22.292694,4.0,-73.0,0,0 days,0.0
1983-09-25,31.956573,23.093689,4.0,-73.0,0,0 days,0.0
1983-09-26,30.981903,21.972046,4.0,-73.0,0,0 days,0.0
1983-09-27,30.220673,22.444763,4.0,-73.0,0,0 days,0.0
1983-09-28,30.381561,22.91043,4.0,-73.0,0,0 days,0.0
1983-09-29,30.820648,23.337433,4.0,-73.0,0,0 days,0.0
1983-09-30,29.473297,22.632172,4.0,-73.0,0,0 days,0.0
1983-10-01,29.372955,21.556885,4.0,-73.0,0,0 days,0.0
1983-10-02,28.02707,21.980988,4.0,-73.0,0,0 days,0.0
1983-10-03,25.150787,22.260529,4.0,-73.0,0,0 days,0.0
1983-10-04,27.819672,21.349152,4.0,-73.0,0,0 days,0.0
1983-10-05,28.262024,22.027039,4.0,-73.0,0,0 days,0.0
1983-10-06,30.37143,22.243713,4.0,-73.0,0,0 days,0.0
1983-10-07,29.640076,20.378601,4.0,-73.0,0,0 days,0.0
1983-10-08,29.167633,22.13498,4.0,-73.0,0,0 days,0.0
1983-10-09,29.623322,20.154053,4.0,-73.0,0,0 days,0.0
1983-10-10,30.780426,22.036163,4.0,-73.0,0,0 days,0.0
1983-10-11,29.497894,21.696594,4.0,-73.0,0,0 days,0.0
1983-10-12,29.677094,22.083344,4.0,-73.0,0,0 days,0.0
1983-10-13,30.258392,22.17978,4.0,-73.0,0,0 days,0.0
1983-10-14,30.87143,22.150116,4.0,-73.0,0,0 days,0.0
1983-10-15,30.417877,20.872345,4.0,-73.0,0,0 days,0.0
1983-10-16,28.485931,22.542236,4.0,-73.0,0,0 days,0.0
1983-10-17,30.238373,22.510223,4.0,-73.0,0,0 days,0.0
1983-10-18,31.335205,20.538818,4.0,-73.0,0,0 days,0.0
1983-10-19,29.452362,21.770966,4.0,-73.0,0,0 days,0.0
1983-10-20,28.756866,21.561157,4.0,-73.0,0,0 days,0.0
1983-10-21,29.267303,21.751434,4.0,-73.0,0,0 days,0.0
1983-10-22,30.982483,22.796875,4.0,-73.0,0,0 days,0.0
1983-10-23,29.387726,22.885803,4.0,-73.0,0,0 days,0.0
1983-10-24,29.569,22.804169,4.0,-73.0,0,0 days,0.0
1983-10-25,27.464447,21.89206,4.0,-73.0,0,0 days,0.0
1983-10-26,29.698822,21.909332,4.0,-73.0,0,0 days,0.0
1983-10-27,29.65863,22.33603,4.0,-73.0,0,0 days,0.0
1983-10-28,28.860413,22.18927,4.0,-73.0,0,0 days,0.0
1983-10-29,27.910614,21.602875,4.0,-73.0,0,0 days,0.0
1983-10-30,28.258331,21.777863,4.0,-73.0,0,0 days,0.0
1983-10-31,29.407196,22.678894,4.0,-73.0,0,0 days,0.0
1983-11-01,28.49588,22.489838,4.0,-73.0,0,0 days,0.0
1983-11-02,31.0253,22.17389,4.0,-73.0,0,0 days,0.0
1983-11-03,29.42868,22.038666,4.0,-73.0,0,0 days,0.0
1983-11-04,31.099152,22.502808,4.0,-73.0,0,0 days,0.0
1983-11-05,31.411102,22.207855,4.0,-73.0,0,0 days,0.0
1983-11-06,30.987701,23.009766,4.0,-73.0,0,0 days,0.0
1983-11-07,32.169098,22.311188,4.0,-73.0,0,0 days,0.0
1983-11-08,31.170685,22.430786,4.0,-73.0,0,0 days,0.0
1983-11-09,30.644745,22.039948,4.0,-73.0,0,0 days,0.0
1983-11-10,30.684753,22.641876,4.0,-73.0,0,0 days,0.0
1983-11-11,29.011078,22.517822,4.0,-73.0,0,0 days,0.0
1983-11-12,30.891174,22.473083,4.0,-73.0,0,0 days,0.0
1983-11-13,31.904144,22.845734,4.0,-73.0,0,0 days,0.0
1983-11-14,32.197845,22.078033,4.0,-73.0,0,0 days,0.0
1983-11-15,31.364899,22.802155,4.0,-73.0,0,0 days,0.0
1983-11-16,29.592499,22.101776,4.0,-73.0,0,0 days,0.0
1983-11-17,29.94693,22.21521,4.0,-73.0,0,0 days,0.0
1983-11-18,28.626068,22.885345,4.0,-73.0,0,0 days,0.0
1983-11-19,30.564056,22.06778,4.0,-73.0,0,0 days,0.0
1983-11-20,29.228119,22.364471,4.0,-73.0,0,0 days,0.0
1983-11-21,30.18155,22.41742,4.0,-73.0,0,0 days,0.0
1983-11-22,29.440338,22.61621,4.0,-73.0,0,0 days,0.0
1983-11-23,30.158234,22.79721,4.0,-73.0,0,0 days,0.0
1983-11-24,29.947784,22.304047,4.0,-73.0,0,0 days,0.0
1983-11-25,28.4617,22.375244,4.0,-73.0,0,0 days,0.0
1983-11-26,28.71103,22.013458,4.0,-73.0,0,0 days,0.0
1983-11-27,29.333954,20.903412,4.0,-73.0,0,0 days,0.0
1983-11-28,30.659912,21.468536,4.0,-73.0,0,0 days,0.0
1983-11-29,29.326935,21.966736,4.0,-73.0,0,0 days,0.0
1983-11-30,29.964508,23.191101,4.0,-73.0,0,0 days,0.0
1983-12-01,30.824493,22.378937,4.0,-73.0,0,0 days,0.0
1983-12-02,31.575409,22.242554,4.0,-73.0,0,0 days,0.0
1983-12-03,30.329681,22.427582,4.0,-73.0,0,0 days,0.0
1983-12-04,29.576233,22.639343,4.0,-73.0,0,0 days,0.0
1983-12-05,30.805817,21.482391,4.0,-73.0,0,0 days,0.0
1983-12-06,30.122314,22.208649,4.0,-73.0,0,0 days,0.0
1983-12-07,29.990509,22.199585,4.0,-73.0,0,0 days,0.0
1983-12-08,31.048431,21.884247,4.0,-73.0,0,0 days,0.0
1983-12-09,30.971832,22.484833,4.0,-73.0,0,0 days,0.0
1983-12-10,29.294647,21.9982,4.0,-73.0,0,0 days,0.0
1983-12-11,29.504791,21.61679,4.0,-73.0,0,0 days,0.0
1983-12-12,29.26001,22.572083,4.0,-73.0,0,0 days,0.0
1983-12-13,30.381195,21.74585,4.0,-73.0,0,0 days,0.0
1983-12-14,29.071564,22.111603,4.0,-73.0,0,0 days,0.0
1983-12-15,27.819855,21.963623,4.0,-73.0,0,0 days,0.0
1983-12-16,29.43039,22.56137,4.0,-73.0,0,0 days,0.0
1983-12-17,30.267487,21.657074,4.0,-73.0,0,0 days,0.0
1983-12-18,30.887787,21.769989,4.0,-73.0,0,0 days,0.0
1983-12-19,31.082794,22.273193,4.0,-73.0,0,0 days,0.0
1983-12-20,28.09372,21.813995,4.0,-73.0,0,0 days,0.0
1983-12-21,29.919098,21.703949,4.0,-73.0,0,0 days,0.0
1983-12-22,29.266754,22.637299,4.0,-73.0,0,0 days,0.0
1983-12-23,29.88272,21.051727,4.0,-73.0,0,0 days,0.0
1983-12-24,29.371643,22.516327,4.0,-73.0,0,0 days,0.0
1983-12-25,31.375458,21.985962,4.0,-73.0,0,0 days,0.0
1983-12-26,30.64029,21.624542,4.0,-73.0,0,0 days,0.0
1983-12-27,28.244843,21.97992,4.0,-73.0,0,0 days,0.0
1983-12-28,30.57602,22.26059,4.0,-73.0,0,0 days,0.0
1983-12-29,31.235382,20.152405,4.0,-73.0,0,0 days,0.0
1983-12-30,31.679596,20.474976,4.0,-73.0,0,0 days,0.0
1983-12-31,32.48639,20.340424,4.0,-73.0,0,0 days,0.0
1984-01-01,30.164398,21.710785,4.0,-73.0,0,0 days,0.0
1984-01-02,31.861633,22.293243,4.0,-73.0,0,0 days,0.0
1984-01-03,29.869019,21.98819,4.0,-73.0,0,0 days,0.0
1984-01-04,31.237213,22.019165,4.0,-73.0,0,0 days,0.0
1984-01-05,31.322906,22.504883,4.0,-73.0,0,0 days,0.0
1984-01-06,31.36502,22.195312,4.0,-73.0,0,0 days,0.0
1984-01-07,30.679901,21.901703,4.0,-73.0,0,0 days,0.0
1984-01-08,32.023804,22.00055,4.0,-73.0,0,0 days,0.0
1984-01-09,31.661804,22.967987,4.0,-73.0,0,0 days,0.0
1984-01-10,31.120483,22.39627,4.0,-73.0,0,0 days,0.0
1984-01-11,33.250885,22.565033,4.0,-73.0,0,0 days,0.0
1984-01-12,32.51065,22.868256,4.0,-73.0,0,0 days,0.0
1984-01-13,33.55426,21.70932,4.0,-73.0,0,0 days,0.0
1984-01-14,31.796387,22.237854,4.0,-73.0,0,0 days,0.0
1984-01-15,31.141998,21.977448,4.0,-73.0,0,0 days,0.0
1984-01-16,27.75412,22.217773,4.0,-73.0,0,0 days,0.0
1984-01-17,27.359283,20.877472,4.0,-73.0,0,0 days,0.0
1984-01-18,28.522247,21.028473,4.0,-73.0,0,0 days,0.0
1984-01-19,30.331879,20.374908,4.0,-73.0,0,0 days,0.0
1984-01-20,28.745392,20.985138,4.0,-73.0,0,0 days,0.0
1984-01-21,29.971222,20.832916,4.0,-73.0,0,0 days,0.0
1984-01-22,29.019867,21.759796,4.0,-73.0,0,0 days,0.0
1984-01-23,31.16861,21.20877,4.0,-73.0,0,0 days,0.0
1984-01-24,30.162811,22.19748,4.0,-73.0,0,0 days,0.0
1984-01-25,30.976654,22.129303,4.0,-73.0,0,0 days,0.0
1984-01-26,31.399414,22.083923,4.0,-73.0,0,0 days,0.0
1984-01-27,29.720337,21.374268,4.0,-73.0,0,0 days,0.0
1984-01-28,30.397888,21.155212,4.0,-73.0,0,0 days,0.0
1984-01-29,31.7193,21.123322,4.0,-73.0,0,0 days,0.0
1984-01-30,33.131836,20.928314,4.0,-73.0,0,0 days,0.0
1984-01-31,30.318115,21.856506,4.0,-73.0,0,0 days,0.0
1984-02-01,28.416718,22.82666,4.0,-73.0,0,0 days,0.0
1984-02-02,29.089813,22.334625,4.0,-73.0,0,0 days,0.0
1984-02-03,31.145111,21.289032,4.0,-73.0,0,0 days,0.0
1984-02-04,31.113007,21.631256,4.0,-73.0,0,0 days,0.0
1984-02-05,29.094543,21.823395,4.0,-73.0,0,0 days,0.0
1984-02-06,30.499176,22.03067,4.0,-73.0,0,0 days,0.0
1984-02-07,30.838165,21.442474,4.0,-73.0,0,0 days,0.0
1984-02-08,30.196259,21.297577,4.0,-73.0,0,0 days,0.0
1984-02-09,29.603851,21.689667,4.0,-73.0,0,0 days,0.0
1984-02-10,30.952606,22.062622,4.0,-73.0,0,0 days,0.0
1984-02-11,30.402863,22.15216,4.0,-73.0,0,0 days,0.0
1984-02-12,31.795074,22.62033,4.0,-73.0,0,0 days,0.0
1984-02-13,31.260864,22.619202,4.0,-73.0,0,0 days,0.0
1984-02-14,32.256683,22.019928,4.0,-73.0,0,0 days,0.0
1984-02-15,32.057404,21.634766,4.0,-73.0,0,0 days,0.0
1984-02-16,29.222809,22.07602,4.0,-73.0,0,0 days,0.0
1984-02-17,28.321259,21.953094,4.0,-73.0,0,0 days,0.0
1984-02-18,29.820953,20.72171,4.0,-73.0,0,0 days,0.0
1984-02-19,28.934479,21.110443,4.0,-73.0,0,0 days,0.0
1984-02-20,27.377441,22.061554,4.0,-73.0,0,0 days,0.0
1984-02-21,28.214752,21.786774,4.0,-73.0,0,0 days,0.0
1984-02-22,27.057465,21.806854,4.0,-73.0,0,0 days,0.0
1984-02-23,27.40387,22.168121,4.0,-73.0,0,0 days,0.0
1984-02-24,29.431305,21.990784,4.0,-73.0,0,0 days,0.0
1984-02-25,29.811768,20.800812,4.0,-73.0,0,0 days,0.0
1984-02-26,31.227142,21.857971,4.0,-73.0,0,0 days,0.0
1984-02-27,32.34787,21.737396,4.0,-73.0,0,0 days,0.0
1984-02-28,32.453827,22.06961,4.0,-73.0,0,0 days,0.0
1984-02-29,30.8555,22.215271,4.0,-73.0,0,0 days,0.0
1984-03-01,27.658112,21.253143,4.0,-73.0,0,0 days,0.0
1984-03-02,30.587585,22.481781,4.0,-73.0,0,0 days,0.0
1984-03-03,29.273407,21.665741,4.0,-73.0,0,0 days,0.0
1984-03-04,30.426544,21.430054,4.0,-73.0,0,0 days,0.0
1984-03-05,29.675812,22.071808,4.0,-73.0,0,0 days,0.0
