time,t2m,latitude,longitude,number,step,surface
1984-07-03 21:00:00,298.38074,4,-73,0,0 days,0
1984-07-03 22:00:00,297.35416,4,-73,0,0 days,0
1984-07-03 23:00:00,296.86526,4,-73,0,0 days,0
1984-07-04 00:00:00,296.34882,4,-73,0,0 days,0
1984-07-04 01:00:00,295.3914,4,-73,0,0 days,0
1984-07-04 02:00:00,295.0022,4,-73,0,0 days,0
1984-07-04 03:00:00,294.71606,4,-73,0,0 days,0
1984-07-04 04:00:00,294.73883,4,-73,0,0 days,0
1984-07-04 05:00:00,295.78906,4,-73,0,0 days,0
1984-07-04 06:00:00,295.5149,4,-73,0,0 days,0
1984-07-04 07:00:00,296.3485,4,-73,0,0 days,0
1984-07-04 08:00:00,297.47296,4,-73,0,0 days,0
1984-07-04 09:00:00,298.2207,4,-73,0,0 days,0
1984-07-04 10:00:00,300.14426,4,-73,0,0 days,0
1984-07-04 11:00:00,301.07373,4,-73,0,0 days,0
1984-07-04 12:00:00,301.39273,4,-73,0,0 days,0
1984-07-04 13:00:00,301.3042,4,-73,0,0 days,0
1984-07-04 14:00:00,301.57947,4,-73,0,0 days,0
1984-07-04 15:00:00,299.9734,4,-73,0,0 days,0
1984-07-04 16:00:00,299.05542,4,-73,0,0 days,0
1984-07-04 17:00:00,300.7964,4,-73,0,0 days,0
1984-07-04 18:00:00,300.54822,4,-73,0,0 days,0
1984-07-04 19:00:00,300.2306,4,-73,0,0 days,0
1984-07-04 20:00:00,299.6474,4,-73,0,0 days,0
1984-07-04 21:00:00,298.8661,4,-73,0,0 days,0
1984-07-04 22:00:00,297.18628,4,-73,0,0 days,0
1984-07-04 23:00:00,296.44876,4,-73,0,0 days,0
1984-07-05 00:00:00,295.65408,4,-73,0,0 days,0
1984-07-05 01:00:00,295.7781,4,-73,0,0 days,0
1984-07-05 02:00:00,295.69516,4,-73,0,0 days,0
1984-07-05 03:00:00,294.96524,4,-73,0,0 days,0
1984-07-05 04:00:00,294.50482,4,-73,0,0 days,0
1984-07-05 05:00:00,294.44568,4,-73,0,0 days,0
1984-07-05 06:00:00,294.4621,4,-73,0,0 days,0
1984-07-05 07:00:00,296.17844,4,-73,0,0 days,0
1984-07-05 08:00:00,296.58456,4,-73,0,0 days,0
1984-07-05 09:00:00,298.29114,4,-73,0,0 days,0
1984-07-05 10:00:00,298.76392,4,-73,0,0 days,0
1984-07-05 11:00:00,299.02612,4,-73,0,0 days,0
1984-07-05 12:00:00,298.974,4,-73,0,0 days,0
1984-07-05 13:00:00,300.85852,4,-73,0,0 days,0
1984-07-05 14:00:00,301.26312,4,-73,0,0 days,0
1984-07-05 15:00:00,301.53705,4,-73,0,0 days,0
1984-07-05 16:00:00,301.0409,4,-73,0,0 days,0
1984-07-05 17:00:00,300.03146,4,-73,0,0 days,0
1984-07-05 18:00:00,299.59113,4,-73,0,0 days,0
1984-07-05 19:00:00,298.7353,4,-73,0,0 days,0
1984-07-05 20:00:00,298.8504,4,-73,0,0 days,0
1984-07-05 21:00:00,297.7657,4,-73,0,0 days,0
1984-07-05 22:00:00,296.6591,4,-73,0,0 days,0
1984-07-05 23:00:00,296.41064,4,-73,0,0 days,0
1984-07-06 00:00:00,295.46075,4,-73,0,0 days,0
1984-07-06 01:00:00,295.15375,4,-73,0,0 days,0
1984-07-06 02:00:00,294.9578,4,-73,0,0 days,0
1984-07-06 03:00:00,294.77795,4,-73,0,0 days,0
1984-07-06 04:00:00,295.1683,4,-73,0,0 days,0
1984-07-06 05:00:00,294.88776,4,-73,0,0 days,0
1984-07-06 06:00:00,295.15775,4,-73,0,0 days,0
1984-07-06 07:00:00,296.29886,4,-73,0,0 days,0
1984-07-06 08:00:00,296.87927,4,-73,0,0 days,0
1984-07-06 09:00:00,297.82935,4,-73,0,0 days,0
1984-07-06 10:00:00,298.82617,4,-73,0,0 days,0
1984-07-06 11:00:00,299.2796,4,-73,0,0 days,0
1984-07-06 12:00:00,299.48932,4,-73,0,0 days,0
1984-07-06 13:00:00,300.52637,4,-73,0,0 days,0
1984-07-06 14:00:00,300.97302,4,-73,0,0 days,0
1984-07-06 15:00:00,301.3858,4,-73,0,0 days,0
1984-07-06 16:00:00,301.40228,4,-73,0,0 days,0
1984-07-06 17:00:00,300.09894,4,-73,0,0 days,0
1984-07-06 18:00:00,299.57916,4,-73,0,0 days,0
1984-07-06 19:00:00,299.08002,4,-73,0,0 days,0
1984-07-06 20:00:00,298.98053,4,-73,0,0 days,0
1984-07-06 21:00:00,297.97427,4,-73,0,0 days,0
1984-07-06 22:00:00,297.11472,4,-73,0,0 days,0
1984-07-06 23:00:00,296.8971,4,-73,0,0 days,0
1984-07-07 00:00:00,295.1666,4,-73,0,0 days,0
1984-07-07 01:00:00,294.9346,4,-73,0,0 days,0
1984-07-07 02:00:00,294.8534,4,-73,0,0 days,0
1984-07-07 03:00:00,294.5316,4,-73,0,0 days,0
1984-07-07 04:00:00,294.37997,4,-73,0,0 days,0
1984-07-07 05:00:00,294.59845,4,-73,0,0 days,0
1984-07-07 06:00:00,294.38205,4,-73,0,0 days,0
1984-07-07 07:00:00,295.68414,4,-73,0,0 days,0
1984-07-07 08:00:00,295.72543,4,-73,0,0 days,0
1984-07-07 09:00:00,299.6375,4,-73,0,0 days,0
1984-07-07 10:00:00,299.6535,4,-73,0,0 days,0
1984-07-07 11:00:00,299.66418,4,-73,0,0 days,0
1984-07-07 12:00:00,300.5213,4,-73,0,0 days,0
1984-07-07 13:00:00,300.24908,4,-73,0,0 days,0
1984-07-07 14:00:00,300.20795,4,-73,0,0 days,0
1984-07-07 15:00:00,298.85974,4,-73,0,0 days,0
1984-07-07 16:00:00,299.33655,4,-73,0,0 days,0
1984-07-07 17:00:00,296.86285,4,-73,0,0 days,0
1984-07-07 18:00:00,296.5554,4,-73,0,0 days,0
1984-07-07 19:00:00,297.25943,4,-73,0,0 days,0
1984-07-07 20:00:00,296.75327,4,-73,0,0 days,0
1984-07-07 21:00:00,295.73694,4,-73,0,0 days,0
1984-07-07 22:00:00,295.61035,4,-73,0,0 days,0
1984-07-07 23:00:00,295.68387,4,-73,0,0 days,0
1984-07-08 00:00:00,295.34857,4,-73,0,0 days,0
1984-07-08 01:00:00,295.28137,4,-73,0,0 days,0
1984-07-08 02:00:00,294.81354,4,-73,0,0 days,0
1984-07-08 03:00:00,293.71695,4,-73,0,0 days,0
1984-07-08 04:00:00,293.7938,4,-73,0,0 days,0
1984-07-08 05:00:00,295.12582,4,-73,0,0 days,0
1984-07-08 06:00:00,295.16913,4,-73,0,0 days,0
1984-07-08 07:00:00,294.97656,4,-73,0,0 days,0
1984-07-08 08:00:00,294.94684,4,-73,0,0 days,0
1984-07-08 09:00:00,295.06293,4,-73,0,0 days,0
1984-07-08 10:00:00,296.9389,4,-73,0,0 days,0
1984-07-08 11:00:00,297.66342,4,-73,0,0 days,0
1984-07-08 12:00:00,297.72488,4,-73,0,0 days,0
1984-07-08 13:00:00,299.00073,4,-73,0,0 days,0
1984-07-08 14:00:00,299.60846,4,-73,0,0 days,0
1984-07-08 15:00:00,299.364,4,-73,0,0 days,0
1984-07-08 16:00:00,299.3323,4,-73,0,0 days,0
1984-07-08 17:00:00,298.1808,4,-73,0,0 days,0
1984-07-08 18:00:00,297.88348,4,-73,0,0 days,0
1984-07-08 19:00:00,297.4967,4,-73,0,0 days,0
1984-07-08 20:00:00,297.635,4,-73,0,0 days,0
1984-07-08 21:00:00,297.04144,4,-73,0,0 days,0
1984-07-08 22:00:00,296.8232,4,-73,0,0 days,0
1984-07-08 23:00:00,296.4287,4,-73,0,0 days,0
1984-07-09 00:00:00,295.9384,4,-73,0,0 days,0
1984-07-09 01:00:00,295.83508,4,-73,0,0 days,0
1984-07-09 02:00:00,295.57635,4,-73,0,0 days,0
1984-07-09 03:00:00,295.17297,4,-73,0,0 days,0
1984-07-09 04:00:00,294.98016,4,-73,0,0 days,0
1984-07-09 05:00:00,294.86603,4,-73,0,0 days,0
1984-07-09 06:00:00,294.4463,4,-73,0,0 days,0
1984-07-09 07:00:00,295.1903,4,-73,0,0 days,0
1984-07-09 08:00:00,296.10962,4,-73,0,0 days,0
1984-07-09 09:00:00,297.7853,4,-73,0,0 days,0
1984-07-09 10:00:00,299.8818,4,-73,0,0 days,0
1984-07-09 11:00:00,300.20874,4,-73,0,0 days,0
1984-07-09 12:00:00,300.50537,4,-73,0,0 days,0
1984-07-09 13:00:00,300.9807,4,-73,0,0 days,0
1984-07-09 14:00:00,301.3681,4,-73,0,0 days,0
1984-07-09 15:00:00,301.64337,4,-73,0,0 days,0
1984-07-09 16:00:00,301.67767,4,-73,0,0 days,0
1984-07-09 17:00:00,298.10052,4,-73,0,0 days,0
1984-07-09 18:00:00,298.06018,4,-73,0,0 days,0
1984-07-09 19:00:00,297.5388,4,-73,0,0 days,0
1984-07-09 20:00:00,297.09396,4,-73,0,0 days,0
1984-07-09 21:00:00,296.28244,4,-73,0,0 days,0
1984-07-09 22:00:00,296.09442,4,-73,0,0 days,0
1984-07-09 23:00:00,295.9096,4,-73,0,0 days,0
1984-07-10 00:00:00,295.5314,4,-73,0,0 days,0
1984-07-10 01:00:00,295.09607,4,-73,0,0 days,0
1984-07-10 02:00:00,294.94885,4,-73,0,0 days,0
1984-07-10 03:00:00,295.24042,4,-73,0,0 days,0
1984-07-10 04:00:00,295.24188,4,-73,0,0 days,0
1984-07-10 05:00:00,295.4389,4,-73,0,0 days,0
1984-07-10 06:00:00,295.33817,4,-73,0,0 days,0
1984-07-10 07:00:00,295.89038,4,-73,0,0 days,0
1984-07-10 08:00:00,296.14175,4,-73,0,0 days,0
1984-07-10 09:00:00,297.69635,4,-73,0,0 days,0
1984-07-10 10:00:00,300.1443,4,-73,0,0 days,0
1984-07-10 11:00:00,301.12225,4,-73,0,0 days,0
1984-07-10 12:00:00,301.96542,4,-73,0,0 days,0
1984-07-10 13:00:00,302.90628,4,-73,0,0 days,0
1984-07-10 14:00:00,303.05286,4,-73,0,0 days,0
1984-07-10 15:00:00,302.39325,4,-73,0,0 days,0
1984-07-10 16:00:00,302.21027,4,-73,0,0 days,0
1984-07-10 17:00:00,300.0074,4,-73,0,0 days,0
1984-07-10 18:00:00,298.83487,4,-73,0,0 days,0
1984-07-10 19:00:00,299.0797,4,-73,0,0 days,0
1984-07-10 20:00:00,299.13702,4,-73,0,0 days,0
1984-07-10 21:00:00,298.71954,4,-73,0,0 days,0
1984-07-10 22:00:00,297.838,4,-73,0,0 days,0
1984-07-10 23:00:00,296.5219,4,-73,0,0 days,0
1984-07-11 00:00:00,296.022,4,-73,0,0 days,0
1984-07-11 01:00:00,295.04126,4,-73,0,0 days,0
1984-07-11 02:00:00,294.89865,4,-73,0,0 days,0
1984-07-11 03:00:00,294.39755,4,-73,0,0 days,0
1984-07-11 04:00:00,294.1392,4,-73,0,0 days,0
1984-07-11 05:00:00,294.50452,4,-73,0,0 days,0
1984-07-11 06:00:00,295.02237,4,-73,0,0 days,0
1984-07-11 07:00:00,296.28687,4,-73,0,0 days,0
1984-07-11 08:00:00,296.0755,4,-73,0,0 days,0
1984-07-11 09:00:00,298.79486,4,-73,0,0 days,0
1984-07-11 10:00:00,298.7813,4,-73,0,0 days,0
1984-07-11 11:00:00,298.75635,4,-73,0,0 days,0
1984-07-11 12:00:00,300.50363,4,-73,0,0 days,0
1984-07-11 13:00:00,300.47516,4,-73,0,0 days,0
1984-07-11 14:00:00,300.9599,4,-73,0,0 days,0
1984-07-11 15:00:00,301.3896,4,-73,0,0 days,0
1984-07-11 16:00:00,301.64917,4,-73,0,0 days,0
1984-07-11 17:00:00,300.07465,4,-73,0,0 days,0
1984-07-11 18:00:00,300.05945,4,-73,0,0 days,0
1984-07-11 19:00:00,299.97003,4,-73,0,0 days,0
1984-07-11 20:00:00,299.10254,4,-73,0,0 days,0
1984-07-11 21:00:00,298.6972,4,-73,0,0 days,0
1984-07-11 22:00:00,297.635,4,-73,0,0 days,0
1984-07-11 23:00:00,298.008,4,-73,0,0 days,0
1984-07-12 00:00:00,297.11908,4,-73,0,0 days,0
1984-07-12 01:00:00,295.89655,4,-73,0,0 days,0
1984-07-12 02:00:00,294.9755,4,-73,0,0 days,0
1984-07-12 03:00:00,294.18756,4,-73,0,0 days,0
1984-07-12 04:00:00,293.8673,4,-73,0,0 days,0
1984-07-12 05:00:00,295.1113,4,-73,0,0 days,0
1984-07-12 06:00:00,294.98984,4,-73,0,0 days,0
1984-07-12 07:00:00,295.99075,4,-73,0,0 days,0
1984-07-12 08:00:00,296.1892,4,-73,0,0 days,0
1984-07-12 09:00:00,299.3572,4,-73,0,0 days,0
1984-07-12 10:00:00,300.17993,4,-73,0,0 days,0
1984-07-12 11:00:00,300.09314,4,-73,0,0 days,0
1984-07-12 12:00:00,300.44412,4,-73,0,0 days,0
1984-07-12 13:00:00,300.634,4,-73,0,0 days,0
1984-07-12 14:00:00,301.1567,4,-73,0,0 days,0
1984-07-12 15:00:00,301.22736,4,-73,0,0 days,0
1984-07-12 16:00:00,301.0066,4,-73,0,0 days,0
1984-07-12 17:00:00,300.96283,4,-73,0,0 days,0
1984-07-12 18:00:00,299.6273,4,-73,0,0 days,0
1984-07-12 19:00:00,298.57803,4,-73,0,0 days,0
1984-07-12 20:00:00,298.22745,4,-73,0,0 days,0
1984-07-12 21:00:00,297.85168,4,-73,0,0 days,0
1984-07-12 22:00:00,297.30582,4,-73,0,0 days,0
1984-07-12 23:00:00,297.26538,4,-73,0,0 days,0
1984-07-13 00:00:00,295.9798,4,-73,0,0 days,0
1984-07-13 01:00:00,296.1395,4,-73,0,0 days,0
1984-07-13 02:00:00,296.2034,4,-73,0,0 days,0
1984-07-13 03:00:00,295.12512,4,-73,0,0 days,0
1984-07-13 04:00:00,294.84158,4,-73,0,0 days,0
1984-07-13 05:00:00,295.08197,4,-73,0,0 days,0
1984-07-13 06:00:00,294.78238,4,-73,0,0 days,0
1984-07-13 07:00:00,297.26886,4,-73,0,0 days,0
1984-07-13 08:00:00,298.01422,4,-73,0,0 days,0
1984-07-13 09:00:00,299.02515,4,-73,0,0 days,0
1984-07-13 10:00:00,299.56915,4,-73,0,0 days,0
1984-07-13 11:00:00,299.81226,4,-73,0,0 days,0
1984-07-13 12:00:00,300.61188,4,-73,0,0 days,0
1984-07-13 13:00:00,300.75525,4,-73,0,0 days,0
1984-07-13 14:00:00,299.49695,4,-73,0,0 days,0
1984-07-13 15:00:00,294.94727,4,-73,0,0 days,0
1984-07-13 16:00:00,295.62726,4,-73,0,0 days,0
1984-07-13 17:00:00,296.0047,4,-73,0,0 days,0
1984-07-13 18:00:00,296.26843,4,-73,0,0 days,0
1984-07-13 19:00:00,295.80432,4,-73,0,0 days,0
1984-07-13 20:00:00,295.9388,4,-73,0,0 days,0
1984-07-13 21:00:00,295.6002,4,-73,0,0 days,0
1984-07-13 22:00:00,295.10028,4,-73,0,0 days,0
1984-07-13 23:00:00,295.18103,4,-73,0,0 days,0
1984-07-14 00:00:00,294.76917,4,-73,0,0 days,0
1984-07-14 01:00:00,294.96924,4,-73,0,0 days,0
1984-07-14 02:00:00,294.6274,4,-73,0,0 days,0
1984-07-14 03:00:00,294.66776,4,-73,0,0 days,0
1984-07-14 04:00:00,294.94623,4,-73,0,0 days,0
1984-07-14 05:00:00,294.98685,4,-73,0,0 days,0
1984-07-14 06:00:00,295.17633,4,-73,0,0 days,0
1984-07-14 07:00:00,295.61777,4,-73,0,0 days,0
1984-07-14 08:00:00,296.10837,4,-73,0,0 days,0
1984-07-14 09:00:00,296.4456,4,-73,0,0 days,0
1984-07-14 10:00:00,298.8395,4,-73,0,0 days,0
1984-07-14 11:00:00,299.49533,4,-73,0,0 days,0
1984-07-14 12:00:00,300.50586,4,-73,0,0 days,0
1984-07-14 13:00:00,300.31213,4,-73,0,0 days,0
1984-07-14 14:00:00,301.20294,4,-73,0,0 days,0
1984-07-14 15:00:00,301.59705,4,-73,0,0 days,0
1984-07-14 16:00:00,301.78955,4,-73,0,0 days,0
1984-07-14 17:00:00,300.21094,4,-73,0,0 days,0
1984-07-14 18:00:00,299.08118,4,-73,0,0 days,0
1984-07-14 19:00:00,298.64575,4,-73,0,0 days,0
1984-07-14 20:00:00,297.9063,4,-73,0,0 days,0
1984-07-14 21:00:00,297.61047,4,-73,0,0 days,0
1984-07-14 22:00:00,297.10815,4,-73,0,0 days,0
1984-07-14 23:00:00,296.15573,4,-73,0,0 days,0
1984-07-15 00:00:00,295.62387,4,-73,0,0 days,0
1984-07-15 01:00:00,295.192,4,-73,0,0 days,0
1984-07-15 02:00:00,294.61557,4,-73,0,0 days,0
1984-07-15 03:00:00,294.68542,4,-73,0,0 days,0
1984-07-15 04:00:00,294.68484,4,-73,0,0 days,0
1984-07-15 05:00:00,294.80896,4,-73,0,0 days,0
1984-07-15 06:00:00,294.913,4,-73,0,0 days,0
1984-07-15 07:00:00,295.4526,4,-73,0,0 days,0
1984-07-15 08:00:00,295.91336,4,-73,0,0 days,0
1984-07-15 09:00:00,297.16174,4,-73,0,0 days,0
1984-07-15 10:00:00,299.0879,4,-73,0,0 days,0
1984-07-15 11:00:00,299.92737,4,-73,0,0 days,0
1984-07-15 12:00:00,300.396,4,-73,0,0 days,0
1984-07-15 13:00:00,300.69946,4,-73,0,0 days,0
1984-07-15 14:00:00,301.19977,4,-73,0,0 days,0
1984-07-15 15:00:00,301.28082,4,-73,0,0 days,0
1984-07-15 16:00:00,301.25446,4,-73,0,0 days,0
1984-07-15 17:00:00,297.88098,4,-73,0,0 days,0
1984-07-15 18:00:00,297.9682,4,-73,0,0 days,0
1984-07-15 19:00:00,297.55902,4,-73,0,0 days,0
1984-07-15 20:00:00,297.26862,4,-73,0,0 days,0
1984-07-15 21:00:00,297.01904,4,-73,0,0 days,0
1984-07-15 22:00:00,296.27942,4,-73,0,0 days,0
1984-07-15 23:00:00,295.72922,4,-73,0,0 days,0
1984-07-16 00:00:00,295.8825,4,-73,0,0 days,0
1984-07-16 01:00:00,294.83817,4,-73,0,0 days,0
1984-07-16 02:00:00,294.9294,4,-73,0,0 days,0
1984-07-16 03:00:00,294.88525,4,-73,0,0 days,0
1984-07-16 04:00:00,294.72147,4,-73,0,0 days,0
1984-07-16 05:00:00,293.85223,4,-73,0,0 days,0
1984-07-16 06:00:00,293.77197,4,-73,0,0 days,0
1984-07-16 07:00:00,294.46765,4,-73,0,0 days,0
1984-07-16 08:00:00,294.64407,4,-73,0,0 days,0
1984-07-16 09:00:00,297.17123,4,-73,0,0 days,0
1984-07-16 10:00:00,298.93768,4,-73,0,0 days,0
1984-07-16 11:00:00,299.12097,4,-73,0,0 days,0
1984-07-16 12:00:00,299.43994,4,-73,0,0 days,0
1984-07-16 13:00:00,300.18292,4,-73,0,0 days,0
1984-07-16 14:00:00,299.5327,4,-73,0,0 days,0
1984-07-16 15:00:00,300.46216,4,-73,0,0 days,0
1984-07-16 16:00:00,299.07916,4,-73,0,0 days,0
1984-07-16 17:00:00,296.66138,4,-73,0,0 days,0
1984-07-16 18:00:00,297.28528,4,-73,0,0 days,0
1984-07-16 19:00:00,297.7536,4,-73,0,0 days,0
1984-07-16 20:00:00,297.30603,4,-73,0,0 days,0
1984-07-16 21:00:00,296.29645,4,-73,0,0 days,0
1984-07-16 22:00:00,295.35535,4,-73,0,0 days,0
1984-07-16 23:00:00,295.16623,4,-73,0,0 days,0
1984-07-17 00:00:00,295.1659,4,-73,0,0 days,0
1984-07-17 01:00:00,294.44034,4,-73,0,0 days,0
1984-07-17 02:00:00,294.45627,4,-73,0,0 days,0
1984-07-17 03:00:00,294.1033,4,-73,0,0 days,0
1984-07-17 04:00:00,294.2135,4,-73,0,0 days,0
1984-07-17 05:00:00,294.4859,4,-73,0,0 days,0
1984-07-17 06:00:00,294.7365,4,-73,0,0 days,0
1984-07-17 07:00:00,294.96146,4,-73,0,0 days,0
1984-07-17 08:00:00,295.23743,4,-73,0,0 days,0
1984-07-17 09:00:00,295.80103,4,-73,0,0 days,0
1984-07-17 10:00:00,299.08197,4,-73,0,0 days,0
1984-07-17 11:00:00,299.82565,4,-73,0,0 days,0
1984-07-17 12:00:00,300.48718,4,-73,0,0 days,0
1984-07-17 13:00:00,301.76013,4,-73,0,0 days,0
1984-07-17 14:00:00,302.26694,4,-73,0,0 days,0
1984-07-17 15:00:00,302.88904,4,-73,0,0 days,0
1984-07-17 16:00:00,302.03223,4,-73,0,0 days,0
1984-07-17 17:00:00,301.49976,4,-73,0,0 days,0
1984-07-17 18:00:00,300.9798,4,-73,0,0 days,0
1984-07-17 19:00:00,299.5647,4,-73,0,0 days,0
1984-07-17 20:00:00,299.30255,4,-73,0,0 days,0
1984-07-17 21:00:00,298.2395,4,-73,0,0 days,0
1984-07-17 22:00:00,296.40204,4,-73,0,0 days,0
1984-07-17 23:00:00,295.43585,4,-73,0,0 days,0
1984-07-18 00:00:00,295.13654,4,-73,0,0 days,0
1984-07-18 01:00:00,294.65656,4,-73,0,0 days,0
1984-07-18 02:00:00,294.63037,4,-73,0,0 days,0
1984-07-18 03:00:00,294.48944,4,-73,0,0 days,0
1984-07-18 04:00:00,293.8418,4,-73,0,0 days,0
1984-07-18 05:00:00,294.31885,4,-73,0,0 days,0
1984-07-18 06:00:00,294.03522,4,-73,0,0 days,0
1984-07-18 07:00:00,294.13177,4,-73,0,0 days,0
1984-07-18 08:00:00,294.6307,4,-73,0,0 days,0
1984-07-18 09:00:00,295.25803,4,-73,0,0 days,0
1984-07-18 10:00:00,298.7866,4,-73,0,0 days,0
1984-07-18 11:00:00,299.86087,4,-73,0,0 days,0
1984-07-18 12:00:00,300.39703,4,-73,0,0 days,0
1984-07-18 13:00:00,300.2948,4,-73,0,0 days,0
1984-07-18 14:00:00,299.94702,4,-73,0,0 days,0
1984-07-18 15:00:00,299.8827,4,-73,0,0 days,0
1984-07-18 16:00:00,299.87952,4,-73,0,0 days,0
1984-07-18 17:00:00,298.36896,4,-73,0,0 days,0
1984-07-18 18:00:00,298.23712,4,-73,0,0 days,0
1984-07-18 19:00:00,298.08374,4,-73,0,0 days,0
1984-07-18 20:00:00,297.89487,4,-73,0,0 days,0
1984-07-18 21:00:00,297.60358,4,-73,0,0 days,0
1984-07-18 22:00:00,296.61438,4,-73,0,0 days,0
1984-07-18 23:00:00,295.78662,4,-73,0,0 days,0
1984-07-19 00:00:00,295.3294,4,-73,0,0 days,0
1984-07-19 01:00:00,295.40363,4,-73,0,0 days,0
1984-07-19 02:00:00,295.3894,4,-73,0,0 days,0
1984-07-19 03:00:00,295.41547,4,-73,0,0 days,0
1984-07-19 04:00:00,294.54803,4,-73,0,0 days,0
1984-07-19 05:00:00,295.27292,4,-73,0,0 days,0
1984-07-19 06:00:00,295.122,4,-73,0,0 days,0
1984-07-19 07:00:00,296.39532,4,-73,0,0 days,0
1984-07-19 08:00:00,297.26953,4,-73,0,0 days,0
1984-07-19 09:00:00,299.3275,4,-73,0,0 days,0
1984-07-19 10:00:00,299.39508,4,-73,0,0 days,0
1984-07-19 11:00:00,299.77115,4,-73,0,0 days,0
1984-07-19 12:00:00,299.7697,4,-73,0,0 days,0
1984-07-19 13:00:00,300.15216,4,-73,0,0 days,0
1984-07-19 14:00:00,301.21176,4,-73,0,0 days,0
1984-07-19 15:00:00,301.5895,4,-73,0,0 days,0
1984-07-19 16:00:00,301.12433,4,-73,0,0 days,0
1984-07-19 17:00:00,299.81662,4,-73,0,0 days,0
1984-07-19 18:00:00,298.4255,4,-73,0,0 days,0
1984-07-19 19:00:00,297.4479,4,-73,0,0 days,0
1984-07-19 20:00:00,296.69235,4,-73,0,0 days,0
1984-07-19 21:00:00,296.46237,4,-73,0,0 days,0
1984-07-19 22:00:00,296.70758,4,-73,0,0 days,0
1984-07-19 23:00:00,296.00357,4,-73,0,0 days,0
1984-07-20 00:00:00,295.39273,4,-73,0,0 days,0
1984-07-20 01:00:00,295.01495,4,-73,0,0 days,0
1984-07-20 02:00:00,295.12628,4,-73,0,0 days,0
1984-07-20 03:00:00,294.57745,4,-73,0,0 days,0
1984-07-20 04:00:00,293.94653,4,-73,0,0 days,0
1984-07-20 05:00:00,294.54846,4,-73,0,0 days,0
1984-07-20 06:00:00,294.35394,4,-73,0,0 days,0
1984-07-20 07:00:00,295.18665,4,-73,0,0 days,0
1984-07-20 08:00:00,295.864,4,-73,0,0 days,0
1984-07-20 09:00:00,296.14426,4,-73,0,0 days,0
1984-07-20 10:00:00,300.12238,4,-73,0,0 days,0
1984-07-20 11:00:00,300.90353,4,-73,0,0 days,0
1984-07-20 12:00:00,301.60156,4,-73,0,0 days,0
1984-07-20 13:00:00,302.21817,4,-73,0,0 days,0
1984-07-20 14:00:00,302.28815,4,-73,0,0 days,0
1984-07-20 15:00:00,302.8224,4,-73,0,0 days,0
1984-07-20 16:00:00,301.22974,4,-73,0,0 days,0
1984-07-20 17:00:00,296.56232,4,-73,0,0 days,0
1984-07-20 18:00:00,296.6588,4,-73,0,0 days,0
1984-07-20 19:00:00,296.7342,4,-73,0,0 days,0
1984-07-20 20:00:00,296.65546,4,-73,0,0 days,0
1984-07-20 21:00:00,296.46936,4,-73,0,0 days,0
1984-07-20 22:00:00,295.3913,4,-73,0,0 days,0
1984-07-20 23:00:00,295.34766,4,-73,0,0 days,0
1984-07-21 00:00:00,294.64954,4,-73,0,0 days,0
1984-07-21 01:00:00,294.13843,4,-73,0,0 days,0
1984-07-21 02:00:00,294.19864,4,-73,0,0 days,0
1984-07-21 03:00:00,294.63428,4,-73,0,0 days,0
1984-07-21 04:00:00,293.97125,4,-73,0,0 days,0
1984-07-21 05:00:00,292.5523,4,-73,0,0 days,0
1984-07-21 06:00:00,292.33978,4,-73,0,0 days,0
1984-07-21 07:00:00,293.02,4,-73,0,0 days,0
1984-07-21 08:00:00,293.56427,4,-73,0,0 days,0
1984-07-21 09:00:00,298.09918,4,-73,0,0 days,0
1984-07-21 10:00:00,299.6797,4,-73,0,0 days,0
1984-07-21 11:00:00,301.20337,4,-73,0,0 days,0
1984-07-21 12:00:00,301.9437,4,-73,0,0 days,0
1984-07-21 13:00:00,302.73868,4,-73,0,0 days,0
1984-07-21 14:00:00,303.14566,4,-73,0,0 days,0
1984-07-21 15:00:00,303.2638,4,-73,0,0 days,0
1984-07-21 16:00:00,302.08594,4,-73,0,0 days,0
1984-07-21 17:00:00,299.93857,4,-73,0,0 days,0
1984-07-21 18:00:00,299.426,4,-73,0,0 days,0
1984-07-21 19:00:00,298.80142,4,-73,0,0 days,0
1984-07-21 20:00:00,298.3334,4,-73,0,0 days,0
1984-07-21 21:00:00,298.1385,4,-73,0,0 days,0
1984-07-21 22:00:00,297.21884,4,-73,0,0 days,0
1984-07-21 23:00:00,297.05905,4,-73,0,0 days,0
1984-07-22 00:00:00,297.67648,4,-73,0,0 days,0
1984-07-22 01:00:00,296.18686,4,-73,0,0 days,0
1984-07-22 02:00:00,295.17175,4,-73,0,0 days,0
1984-07-22 03:00:00,294.8734,4,-73,0,0 days,0
1984-07-22 04:00:00,294.7555,4,-73,0,0 days,0
1984-07-22 05:00:00,293.75842,4,-73,0,0 days,0
1984-07-22 06:00:00,293.68192,4,-73,0,0 days,0
1984-07-22 07:00:00,293.8219,4,-73,0,0 days,0
1984-07-22 08:00:00,293.82715,4,-73,0,0 days,0
1984-07-22 09:00:00,296.7851,4,-73,0,0 days,0
1984-07-22 10:00:00,298.71313,4,-73,0,0 days,0
1984-07-22 11:00:00,300.06635,4,-73,0,0 days,0
1984-07-22 12:00:00,301.22183,4,-73,0,0 days,0
1984-07-22 13:00:00,301.57248,4,-73,0,0 days,0
1984-07-22 14:00:00,301.91724,4,-73,0,0 days,0
1984-07-22 15:00:00,301.96924,4,-73,0,0 days,0
